nombre|descripcion|numero_de_registro|denominacion|fecha_de_constitucion|codigo_territorio_historico|nombre_territorio_historico|codigo_municipio|nombre_municipio|codigo_postal|domicilio|pagina_web|coordenadas_(longitud)|coordenadas_(latitud)|fines|codigo_de_actividad|url_amigable|url_fisica|xml_datos|xml_metadatos|zip
PATRONATO ALAVÉS DE ENSEÑANZA SUPERIOR|PATRONATO ALAVÉS DE ENSEÑANZA SUPERIOR|ARA-35|PATRONATO ALAVÉS DE ENSEÑANZA SUPERIOR||1.0|Araba/Álava|59.0|Vitoria-Gasteiz|1010.0|XXXXX - Vitoria-Gasteiz ARABA||1.4E-45|1.4E-45||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/ara35/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/ara35/es_def/data/es_r01dpd1363a10d06c1ae904a64de8fde2cb3eb0ae|http://opendata.euskadi.eus/contenidos/fundacion/ara35/r01Index/ara35-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/ara35/opendata/ara35.zip
FUNDACIÓN SAGRADO CORAZON DE JESUS-JESUSEN BIHOTZA FUNDAZIOA|FUNDACIÓN SAGRADO CORAZON DE JESUS-JESUSEN BIHOTZA FUNDAZIOA|GIP-51|FUNDACIÓN SAGRADO CORAZON DE JESUS-JESUSEN BIHOTZA FUNDAZIOA||20.0|Gipuzkoa|15.0|Ataun|20211.0|PARROQUIA DE SAN MARTIN DE ATAUN/ HELBARRENA AUZOA 15||-2.17725|43.00844|Impulsar la educación cristiana y formación integral de las personas del pueblo de Ataun.|Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/gip51/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/gip51/es_def/data/es_r01dpd13320d9352a1a542f55c187bfdbfffc13bf|http://opendata.euskadi.eus/contenidos/fundacion/gip51/r01Index/gip51-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/gip51/opendata/gip51.zip
FUNDACIÓN TUTELAR USOA|FUNDACIÓN TUTELAR USOA|A-60|FUNDACIÓN TUTELAR USOA||1.0|Araba/Álava|59.0|Vitoria-Gasteiz|1002.0|LA PALOMA, 1 BAJO||-2.6666782|42.84973|Artículo 7º-Tutela y guarda de las personas con deficiencia mental en Alava.|Benéfico-asistencial y laboral|http://opendata.euskadi.eus/catalogo/-/fundacion/fundacion-tutelar-usoa/|http://opendata.euskadi.eus/catalogo/contenidos/fundacion/a60/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/a60/es_def/data/es_r01dpd1331f1c058b1a542f5544134ea39518cd1a|http://opendata.euskadi.eus/contenidos/fundacion/a60/r01Index/a60-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/a60/opendata/a60.zip
FUNDACIÓN LUCAS AGUIRRE|FUNDACIÓN LUCAS AGUIRRE|G-27|FUNDACIÓN LUCAS AGUIRRE||20.0|Gipuzkoa|69.0|Donostia / San Sebastián|20002.0|CURIA DIOCESANA - C/ ZABALETA, 5||1.4E-45|1.4E-45|Artículo 3º.- a) Atender, a través de la Cárita Diocesana y de la Cárita Parroquial de Alegría, a los necesidades del municipio de Alegría. B) Atender a las necesidades del Culto de la Parroquia de Alegría.|Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/g27/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/g27/es_def/data/es_r01dpd13320b104aa1a542f5542484ce1dfc05892|http://opendata.euskadi.eus/contenidos/fundacion/g27/r01Index/g27-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/g27/opendata/g27.zip
SUPRIMIDA UNIVERSIDAD DE OÑATE|SUPRIMIDA UNIVERSIDAD DE OÑATE|GIP-29|SUPRIMIDA UNIVERSIDAD DE OÑATE||20.0|Gipuzkoa|59.0|Oñati|20560.0|20560 - Oñati GIPUZKOA||-2.4154599|43.033813||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/gip29/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/gip29/es_def/data/es_r01dpd1363cbaa6ba1ae904a623ab671837f39dae|http://opendata.euskadi.eus/contenidos/fundacion/gip29/r01Index/gip29-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/gip29/opendata/gip29.zip
PATRONATO ALDAY|PATRONATO ALDAY|BIZ-11|PATRONATO ALDAY||48.0|Bizkaia|44.0|Getxo|48990.0|48990 - Algorta (Getxo) BIZKAIA||-3.0107791|43.348366||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz11/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz11/es_def/data/es_r01dpd1364dbfb4c51ae904a62fd94e89cd066368|http://opendata.euskadi.eus/contenidos/fundacion/biz11/r01Index/biz11-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz11/opendata/biz11.zip
ESCUELA ETXEZARRETA|ESCUELA ETXEZARRETA|BIZ-15|ESCUELA ETXEZARRETA||48.0|Bizkaia|45.0|Güeñes|48840.0|48840 - Gueñes BIZKAIA||1.4E-45|1.4E-45||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz15/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz15/es_def/data/es_r01dpd1363a7ea8b01ae904a6f75e679f55e2bd5f|http://opendata.euskadi.eus/contenidos/fundacion/biz15/r01Index/biz15-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz15/opendata/biz15.zip
ESCUELA DE PRIMERAS LETRAS DE ZALDU|ESCUELA DE PRIMERAS LETRAS DE ZALDU|BIZ-48|ESCUELA DE PRIMERAS LETRAS DE ZALDU||48.0|Bizkaia|42.0|Gordexola|48192.0|48192 - Zaldu (Gordexola) BIZKAIA||-3.0719464|43.179943||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz48/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz48/es_def/data/es_r01dpd1363a9e41ba1ae904a6b0f1df36757593c0|http://opendata.euskadi.eus/contenidos/fundacion/biz48/r01Index/biz48-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz48/opendata/biz48.zip
ESCUELAS ITURRIZAR|ESCUELAS ITURRIZAR|BIZ-35|ESCUELAS ITURRIZAR||48.0|Bizkaia|78.0|Portugalete|48920.0|48920 - Portugalete BIZKAIA||-3.0250778|43.316135||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz35/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz35/es_def/data/es_r01dpd1363a988cdc1ae904a65daacf62aff8ac80|http://opendata.euskadi.eus/contenidos/fundacion/biz35/r01Index/biz35-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz35/opendata/biz35.zip
FUNDACION MUSEO VASCO DE HISTORIA DE LA MEDICINA Y DE LAS CIENCIAS|FUNDACION MUSEO VASCO DE HISTORIA DE LA MEDICINA Y DE LAS CIENCIAS|182.0|FUNDACION MUSEO VASCO DE HISTORIA DE LA MEDICINA Y DE LAS CIENCIAS||48.0|Bizkaia|20.0|Bilbao|48080.0|UNIVERSIDAD DEL PAIS VASCO - EXT. 2647/2160 - RECTORADO APARTADO 1397||1.4E-45|1.4E-45|HABILITAR, SOSTENER Y DESARROLLAR UN MUSEO VASCO DE HISTORIA DE LA MEDICINA Y DE LAS CIENCIAS.|Cultura, juventud y deporte||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/182/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/182/es_def/data/es_r01dpd1331eb7dd4d19660020fa462be4bd65f4c8|http://opendata.euskadi.eus/contenidos/fundacion/182/r01Index/182-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/182/opendata/182.zip
ESCUELA MIXTA PRIMERAS LETRAS|ESCUELA MIXTA PRIMERAS LETRAS|ARA-10|ESCUELA MIXTA PRIMERAS LETRAS||1.0|Araba/Álava|13.0|Barrundia|1206.0|XXXXX - Barrundia ARABA||1.4E-45|1.4E-45||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/ara10/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/ara10/es_def/data/es_r01dpd1363a08d5c31ae904a69f8a8167bfb24915|http://opendata.euskadi.eus/contenidos/fundacion/ara10/r01Index/ara10-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/ara10/opendata/ara10.zip
FUNDACIÓN ESCUELAS DE PATRONATO PARTICULAR DE SAN ANDRES DE BIAÑEZ|FUNDACIÓN ESCUELAS DE PATRONATO PARTICULAR DE SAN ANDRES DE BIAÑEZ|BIZ-19|FUNDACIÓN ESCUELAS DE PATRONATO PARTICULAR DE SAN ANDRES DE BIAÑEZ||48.0|Bizkaia|22.0|Karrantza Harana/Valle de Carranza|48891.0|BIAÑEZ||1.4E-45|1.4E-45||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz19/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz19/es_def/data/es_r01dpd01331f64d0d01a542f557601c97aca5f375|http://opendata.euskadi.eus/contenidos/fundacion/biz19/r01Index/biz19-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz19/opendata/biz19.zip
FUNDACION VASCA PARA EL FOMENTO DE LA CALIDAD|FUNDACION VASCA PARA EL FOMENTO DE LA CALIDAD|170.0|FUNDACION VASCA PARA EL FOMENTO DE LA CALIDAD||48.0|Bizkaia|905.0|Zamudio|48016.0|PARQUE TECNOLOGICO DE ZAMUDIO-EDIFICIO (101)|www.euskalit.net|-2.8596241|43.28947|PROMOVER Y DINAMIZAR UNA CULTURA DE CALIDAD TOTAL EN LOS ÁMBITOS ECONÓMICOS Y SOCIALES-CULTURALES Y EDUCATIVOS DE LA SOCIEDAD VASCA|Cultura, juventud y deporte||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/170/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/170/es_def/data/es_r01dpd1331ead44c419660020aa6a6aa77f3c1d8f|http://opendata.euskadi.eus/contenidos/fundacion/170/r01Index/170-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/170/opendata/170.zip
ESCUELA URIBARREN / ESCUELA DE LATINIDAD|ESCUELA URIBARREN / ESCUELA DE LATINIDAD|BIZ-58|ESCUELA URIBARREN / ESCUELA DE LATINIDAD||48.0|Bizkaia|57.0|Lekeitio|48280.0|48280 - Lekeitio BIZKAIA||-2.5074162|43.36721||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz58/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz58/es_def/data/es_r01dpd1363aa224bb1ae904a6a796ae96c8a13445|http://opendata.euskadi.eus/contenidos/fundacion/biz58/r01Index/biz58-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz58/opendata/biz58.zip
FUNDACIÓN ANDRA-MARI|FUNDACIÓN ANDRA-MARI|BIZ-70|FUNDACIÓN ANDRA-MARI||48.0|Bizkaia|44.0|Getxo|48930.0|EZEQUIEL AGIRRE 21 2||-3.009185|43.32853||Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz70/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz70/es_def/data/es_r01dpd1331f7c6dd31a542f553cedbb203d880a2f|http://opendata.euskadi.eus/contenidos/fundacion/biz70/r01Index/biz70-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz70/opendata/biz70.zip
FUNDACIÓN SANTO HOSPITAL DE GORDEJUELA|FUNDACIÓN SANTO HOSPITAL DE GORDEJUELA|B-10|FUNDACIÓN SANTO HOSPITAL DE GORDEJUELA||48.0|Bizkaia|42.0|Gordexola|48192.0|SANDAMENDI, 19||-3.0761583|43.178883||Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/b10/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/b10/es_def/data/es_r01dpd1331f2ffd451a542f55a1f9d1fc93fc0c6d|http://opendata.euskadi.eus/contenidos/fundacion/b10/r01Index/b10-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/b10/opendata/b10.zip
ESCUELA BENGOETXEA|ESCUELA BENGOETXEA|BIZ-4|ESCUELA BENGOETXEA||48.0|Bizkaia|69.0|Mungia|48100.0|48100 - Markaida (Mungia) BIZKAIA||-2.823771|43.35145||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz4/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz4/es_def/data/es_r01dpd1363a9cfc5e1ae904a615b71e570602b764|http://opendata.euskadi.eus/contenidos/fundacion/biz4/r01Index/biz4-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz4/opendata/biz4.zip
FUNDACIÓN RESIDENCIA DE ANCIANOS NUESTRA SEÑORA DE LA MERCED|FUNDACIÓN RESIDENCIA DE ANCIANOS NUESTRA SEÑORA DE LA MERCED|G-08|FUNDACIÓN RESIDENCIA DE ANCIANOS NUESTRA SEÑORA DE LA MERCED||20.0|Gipuzkoa|65.0|Soraluze-Placencia de las Armas|20590.0|ACHURI, S/N||-2.4121828|43.1721||Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/g08/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/g08/es_def/data/es_r01dpd13320a452dc1a542f554115ea6e7a85129b|http://opendata.euskadi.eus/contenidos/fundacion/g08/r01Index/g08-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/g08/opendata/g08.zip
SIMON ALZATE|SIMON ALZATE|GIP-24|SIMON ALZATE||20.0|Gipuzkoa|56.0|Mutriku|20830.0|20830 - Mutriku GIPUZKOA||-2.3872807|43.305927||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/gip24/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/gip24/es_def/data/es_r01dpd1363cb052da1ae904a6f711a85ff86d068f|http://opendata.euskadi.eus/contenidos/fundacion/gip24/r01Index/gip24-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/gip24/opendata/gip24.zip
FUNDACIÓN COLEGIO DE NUESTRA SEÑORA DEL CARMEN|FUNDACIÓN COLEGIO DE NUESTRA SEÑORA DEL CARMEN|BIZ-02|FUNDACIÓN COLEGIO DE NUESTRA SEÑORA DEL CARMEN||48.0|Bizkaia|78.0|Portugalete|48920.0|APTDO. 73. BARRIO DE ACETA SOTERA DE LA MIER, 10||1.4E-45|1.4E-45|"...dar educación elemental y de labores domésticas a dieciseis niñas huérfanas y pobres de los Concejos de Sestao y Portugalete. La educación había de proseguirse hasta los dieciocho años a menos que antes tomaran estado o profesaran en Religión."|Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz02/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz02/es_def/data/es_r01dpd1331f5e70771a542f55875e95f86b931510|http://opendata.euskadi.eus/contenidos/fundacion/biz02/r01Index/biz02-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz02/opendata/biz02.zip
FUNDACIÓN BRIÑAS|FUNDACIÓN BRIÑAS|B-37|FUNDACIÓN BRIÑAS||48.0|Bizkaia|20.0|Bilbao|48009.0|GRAN VIA, 26 BAJO||-2.9317832|43.26247||Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/b37/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/b37/es_def/data/es_r01dpd1331f447e901a542f5588b485d817ea5ad4|http://opendata.euskadi.eus/contenidos/fundacion/b37/r01Index/b37-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/b37/opendata/b37.zip
ESCUELA MIXTA PRIMERAS LETRAS DE RETES DE TUDELA|ESCUELA MIXTA PRIMERAS LETRAS DE RETES DE TUDELA|ARA-15|ESCUELA MIXTA PRIMERAS LETRAS DE RETES DE TUDELA||1.0|Araba/Álava|4.0|Artziniega|1478.0|01478 - Retes de tudela ARABA||1.4E-45|1.4E-45||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/ara15/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/ara15/es_def/data/es_r01dpd1364db821e71ae904a695c2f12bb6dce766|http://opendata.euskadi.eus/contenidos/fundacion/ara15/r01Index/ara15-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/ara15/opendata/ara15.zip
JAVIER ARCELUS|JAVIER ARCELUS|GIP-2|JAVIER ARCELUS||20.0|Gipuzkoa|38.0|Gabiria|20709.0|20709 - Ezkio-Itsaso / Gabiria GIPUZKOA||-2.274183|43.081932||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/gip2/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/gip2/es_def/data/es_r01dpd1363caeaa591ae904a639b7b8d8b991a0d6|http://opendata.euskadi.eus/contenidos/fundacion/gip2/r01Index/gip2-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/gip2/opendata/gip2.zip
FUNDACIÓN JUAN ANTONIO OLORIZ|FUNDACIÓN JUAN ANTONIO OLORIZ|B-02|FUNDACIÓN JUAN ANTONIO OLORIZ||48.0|Bizkaia|15.0|Basauri|48970.0|URBI, S/N||-2.8770401|43.23603||Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/b02/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/b02/es_def/data/es_r01dpd1331f27af3f1a542f555c2531466fdf7d2f|http://opendata.euskadi.eus/contenidos/fundacion/b02/r01Index/b02-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/b02/opendata/b02.zip
PREMIO GANDARIAS|PREMIO GANDARIAS|BIZ-22|PREMIO GANDARIAS||48.0|Bizkaia|914.0|Arratzu|48383.0|48383 - Arrazua BIZKAIA||-2.6471033|43.319393||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz22/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz22/es_def/data/es_r01dpd1363a8278441ae904a6901f256983a09d39|http://opendata.euskadi.eus/contenidos/fundacion/biz22/r01Index/biz22-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz22/opendata/biz22.zip
ESCUELA ANDRÉS CORTINA|ESCUELA ANDRÉS CORTINA|BIZ-59|ESCUELA ANDRÉS CORTINA||48.0|Bizkaia|44.0|Getxo|48990.0|48990 - Algorta (Getxo) BIZKAIA||-3.0107791|43.348366||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz59/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz59/es_def/data/es_r01dpd1363aa258d71ae904a6aa8696ddf335e758|http://opendata.euskadi.eus/contenidos/fundacion/biz59/r01Index/biz59-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz59/opendata/biz59.zip
FUNDACION ALZATE|FUNDACION ALZATE|162.0|FUNDACION ALZATE||1.0|Araba/Álava|59.0|Vitoria-Gasteiz|1006.0|MANUEL IRADIER, 7 - 3º||-2.6750064|42.842693|EL FOMENTO DE LA INVESTIGACIÓN, EL CONOCIMIENTO Y DIFUSIÓN DE LA IDIOLOGÍA Y PENSAMIENTO SOCIALISTAS Y, EN GENERAL, DE TODA CLASE DE ESTUDIOS SOBRE TEMAS SOCIALES; LA PROMOCIÓN, ORGANIZACIÓN Y DIRECCIÓN DE ESTUDIOS Y ACTIVIDADES TENDENTES AL FORTALECIMEINTO DE LOS PRINCIPIOS DEMOCRÁTICOS EN LA SOCIEDAD VASCA, CON AFIRMACIÓN DE LOS VALORES DE INVESTIGACIÓN Y SOLIDARIDAD CON TODOS LOS PUEBLOS DE ESPAÑA, EL FOMENTO Y DIFUSIÓN DE ACTIVIDADES CULTURALES DE TODO TIPO, ESPECIALMENTE CON REFERENCIA AL PUEBLO VASCO|Otras||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/162/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/162/es_def/data/es_r01dpd13639bf48721ae904a6de92c4da08031dd1|http://opendata.euskadi.eus/contenidos/fundacion/162/r01Index/162-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/162/opendata/162.zip
FUNDACION KLAUDIO HARLUXET|FUNDACION KLAUDIO HARLUXET|179.0|FUNDACION KLAUDIO HARLUXET||20.0|Gipuzkoa|69.0|Donostia / San Sebastián|20009.0|TOLOSA HIRIBIDEA 101, 1ºD||-2.006592|43.30585|OBTENCIÓN, MANTENIMIENTO Y DIFUSIÓN DE UN FONDO ENCICLOPEDICO PRIORITARIAMENTE EN EUSKERA.|Otras||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/179/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/179/es_def/data/es_r01dpd013639e581601ae904a6b12613012c37c6d|http://opendata.euskadi.eus/contenidos/fundacion/179/r01Index/179-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/179/opendata/179.zip
FUNDACION EL ABRA|FUNDACION EL ABRA|174.0|FUNDACION EL ABRA||48.0|Bizkaia|78.0|Portugalete|48920.0|SANTA MARIA, 1||-3.0172348|43.320942|VELAR POR EL PATRIMONIO ARTÍSTICO DE LA VILLA DE PORTUGALETE, ASÍ COMO POR LA PROMOCIÓN, DIFUSIÓN Y APOYO DE LA VIDA Y ACTIVIDAD CULTURAL Y ARTÍSTICA EN TODAS SUS FACETAS.|Cultura, juventud y deporte||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/174/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/174/es_def/data/es_r01dpd1331eb26709196600204a82c4b386fed98e|http://opendata.euskadi.eus/contenidos/fundacion/174/r01Index/174-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/174/opendata/174.zip
FUNDACION PEDRO MARIA UNANUE|FUNDACION PEDRO MARIA UNANUE|168.0|FUNDACION PEDRO MARIA UNANUE||48.0|Bizkaia|73.0|Ondarroa|48700.0|IPARRAGUIRRE, 9-1º||-2.4212244|43.321136|Desarrollo de toda clase de actividades culturales y musicales en torno a la figura del tenor ondarrutarra Don Pedro María de Unanue, así como el fomento de Ondarroa las actividades musicales, canto, lírica y demás expresiones musicales, y gestionar las aportaciones económicas a esta fin.|Otras||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/168/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/168/es_def/data/es_r01dpd13639cca5451ae904a6396b55689f77509c|http://opendata.euskadi.eus/contenidos/fundacion/168/r01Index/168-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/168/opendata/168.zip
ESCUELA PRIMEROS RUDIMENTOS|ESCUELA PRIMEROS RUDIMENTOS|BIZ-5|ESCUELA PRIMEROS RUDIMENTOS||48.0|Bizkaia|96.0|Zalla|48860.0|48860 - Otxaran (Zalla) BIZKAIA||-3.137059|43.212044||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz5/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz5/es_def/data/es_r01dpd1363a9f2c181ae904a6b974080763c4db89|http://opendata.euskadi.eus/contenidos/fundacion/biz5/r01Index/biz5-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz5/opendata/biz5.zip
PREMIO GORTAZAR|PREMIO GORTAZAR|BIZ-43|PREMIO GORTAZAR||48.0|Bizkaia|20.0|Bilbao|48013.0|Sabino Arana ,2 - Bilbao BIZKAIA||-2.9471703|43.26498||Docencia e investigación||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/biz43/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/biz43/es_def/data/es_r01dpd01363a9dbc1b1ae904a6820c496d7c71e69|http://opendata.euskadi.eus/contenidos/fundacion/biz43/r01Index/biz43-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/biz43/opendata/biz43.zip
FUNDACION LABORAL ARTECHE|FUNDACION LABORAL ARTECHE|3-FU/V|FUNDACION LABORAL ARTECHE||48.0|Bizkaia|69.0|Mungia|48100.0|DERIO BIDEA, 28||-2.8617895|43.340534|Artículo 2º.- Ayudas en beneficio de los productores, obreros y empleados de Electrotécnica Arteche Hermanos, S.A., Arteche Instrumentación y Sistemas Electrónicos, S.A. Industrias Luke, S.A.  E Ikaslan Estudios e Investigaciones Técnicas, S.A. Y familiares de aquellos.|Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/3fuv/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/3fuv/es_def/data/es_r01dpd1331f12042b1a542f55218f1be7c48b77b6|http://opendata.euskadi.eus/contenidos/fundacion/3fuv/r01Index/3fuv-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/3fuv/opendata/3fuv.zip
FUNDACIÓN ANDRESA LANDA AXPE|FUNDACIÓN ANDRESA LANDA AXPE|B-42|FUNDACIÓN ANDRESA LANDA AXPE||48.0|Bizkaia|72.0|Otxandio|48210.0|ARTEKALE, 41||-2.65496|43.04146|Artículo 3º.- Los de enseñanza y educación, fomento de la cultura popular y salvaguarda del patrimonio cultural e histórico-artístico del municipio de Otxandio y municipios colindantes, y dentro de estos cometidos genéricos, tendrá como actividades concretas más importantes e inmediatas ( sin que el orden indique prioridad, la cual será juzgada en cada momento por el Patrono) las siguientes: 1) La ayuda a las instituciones públicas y privadas de enseñanza y la ayuda a la formación en general. 2) Construcción de un edificio destinado a creación de una guardería y escuela infantil (0-3, 3-6 años) (edificación ya hecha) y al mantenimiento de los edificios propiedad de la Fundación. Etc...|Benéfico-asistencial y laboral||http://opendata.euskadi.eus/catalogo/contenidos/fundacion/b42/es_def/index.shtml|http://opendata.euskadi.eus/contenidos/fundacion/b42/es_def/data/es_r01dpd1331f4d5f571a542f55cee2734a409dc2b9|http://opendata.euskadi.eus/contenidos/fundacion/b42/r01Index/b42-idxContent.xml|http://opendata.euskadi.eus/contenidos/fundacion/b42/opendata/b42.zip
